id,text,label,toxicity_score,splited_text,rationales
10569,"dá um ódio quando vejo nego cantando ""norte sul desse país"" vai tomar no cu",obscene,5.0,"['dá', 'um', 'ódio', 'quando', 'vejo', 'nego', 'cantando', '""', 'norte', 'sul', 'desse', 'país', '""', 'vai', 'tomar', 'no', 'cu']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
12193,@user vai sonhando filho da puta,obscene,5.0,"['@user', 'vai', 'sonhando', 'filho', 'da', 'puta']","[0, 0, 0, 1, 1, 1]"
1676,@user vou mandar você pra ver se emagrece seu gordo fdp,insult,5.0,"['@user', 'vou', 'mandar', 'você', 'pra', 'ver', 'se', 'emagrece', 'seu', 'gordo', 'fdp']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
10611,@user @user to manca fdp,obscene,5.0,"['@user', '@user', 'to', 'manca', 'fdp']","[0, 0, 0, 0, 1]"
1721,@user esse idiota! só os inocentes que assiste aos vídeos desse cretino. mas já estão aprendendo.,insult,5.0,"['@user', 'esse', 'idiota', '!', 'só', 'os', 'inocentes', 'que', 'assiste', 'aos', 'vídeos', 'desse', 'cretino', '.', 'mas', 'já', 'estão', 'aprendendo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19517,@user @user vai tu chupa rola,obscene,5.0,"['@user', '@user', 'vai', 'tu', 'chupa', 'rola']","[0, 0, 0, 1, 1, 1]"
19509,"ta bom kkk
eu sou o robozão — ah vai tomar no seu cu https://t.co/yvprshv4wo",obscene,5.0,"['ta', 'bom', 'kkk', '\n', 'eu', 'sou', 'o', 'robozão', '—', 'ah', 'vai', 'tomar', 'no', 'seu', 'cu', 'https://t.co/yvprshv4wo']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1780,vai tomar no cu juiz filha da puta,insult,5.0,"['vai', 'tomar', 'no', 'cu', 'juiz', 'filha', 'da', 'puta']","[1, 1, 1, 1, 0, 1, 1, 1]"
1806,"@user @user mirelle, pau no seu cu, sua ridícula",insult,5.0,"['@user', '@user', 'mirelle', ',', 'pau', 'no', 'seu', 'cu', ',', 'sua', 'ridícula']","[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
1821,"@user só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫",insult,5.0,"['@user', 'só', 'o', 'flamerda', 'pode', 'contratar', 'lixo', 'europeu', '?', 'os', 'outros', 'também', 'podem', ',', 'recalcado', '!', '🤫']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9187,rt @user parsa o feminismo q me perdoe mas eu queria só 3m no braço c essa mina zoada do crlh vsf falsa desgraçada,insult,5.0,"['rt', '@user', 'parsa', 'o', 'feminismo', 'q', 'me', 'perdoe', 'mas', 'eu', 'queria', 'só', '3', 'm', 'no', 'braço', 'c', 'essa', 'mina', 'zoada', 'do', 'crlh', 'vsf', 'falsa', 'desgraçada']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
12241,"rt @user olhem só que artista, o cara manda muito bem, e pau no cu do bolsonaro. https://t.co/jil2wnzniz",obscene,5.0,"['rt', '@user', 'olhem', 'só', 'que', 'artista', ',', 'o', 'cara', 'manda', 'muito', 'bem', ',', 'e', 'pau', 'no', 'cu', 'do', 'bolsonaro', '.', 'https://t.co/jil2wnzniz']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]"
19093,"O pessoal que frequenta o ensino noturno não tem de levar com as pitinhas, as crianças e o jardim zoológico do ensino diurno.
Ah! e também é conhecida como a escola das putas e o pessoal de fora mete todas as raparigas nesse mesmo saco!",obscene,5.0,"['O', 'pessoal', 'que', 'frequenta', 'o', 'ensino', 'noturno', 'não', 'tem', 'de', 'levar', 'com', 'as', 'pitinhas', ',', 'as', 'crianças', 'e', 'o', 'jardim', 'zoológico', 'do', 'ensino', 'diurno', '.', '\n', 'Ah', '!', 'e', 'também', 'é', 'conhecida', 'como', 'a', 'escola', 'das', 'putas', 'e', 'o', 'pessoal', 'de', 'fora', 'mete', 'todas', 'as', 'raparigas', 'nesse', 'mesmo', 'saco', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
9159,@user vai toma no seu cu...,insult,5.0,"['@user', 'vai', 'toma', 'no', 'seu', 'cu', '...']","[0, 1, 1, 1, 1, 1, 0]"
10244,"putinha da dominação

jdjdjskskakakksd",obscene,5.0,"['putinha', 'da', 'dominação', '\n\n', 'jdjdjskskakakksd']","[1, 1, 0, 0, 0]"
12342,@user teu cu!,obscene,5.0,"['@user', 'teu', 'cu', '!']","[0, 1, 1, 0]"
15588,rt @user a putinha da galera https://t.co/ygvefruwv8,insult,5.0,"['rt', '@user', 'a', 'putinha', 'da', 'galera', 'https://t.co/ygvefruwv8']","[0, 0, 0, 1, 1, 0, 0]"
9012,@user sua filha da puta onde que eu engordo??????????????????????????????????????????,obscene,5.0,"['@user', 'sua', 'filha', 'da', 'puta', 'onde', 'que', 'eu', 'engordo', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16200,"engraçado ver blink dalando que army é tpxica mas postar essas merdas e se fazer de santa depois
tira nosso pau da boca ô sururu vai lavar uma louça",obscene,5.0,"['engraçado', 'ver', 'blink', 'dalando', 'que', 'army', 'é', 'tpxica', 'mas', 'postar', 'essas', 'merdas', 'e', 'se', 'fazer', 'de', 'santa', 'depois', '\n', 'tira', 'nosso', 'pau', 'da', 'boca', 'ô', 'sururu', 'vai', 'lavar', 'uma', 'louça']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
12325,"@user @user "" putinha da ppk de mel """,obscene,5.0,"['@user', '@user', '""', 'putinha', 'da', 'ppk', 'de', 'mel', '""']","[0, 0, 0, 1, 1, 1, 1, 1, 0]"
8874,"@user @user leva tudo pra sua casa porra..... ta com dó adota caralho!!!!
fodasse essa raça.... deixa se matarem mais!!!",insult,5.0,"['@user', '@user', 'leva', 'tudo', 'pra', 'sua', 'casa', 'porra', '.....', 'ta', 'com', 'dó', 'adota', 'caralho', '!', '!', '!', '!', '\n', 'fodasse', 'essa', 'raça', '....', 'deixa', 'se', 'matarem', 'mais', '!', '!', '!']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
3614,@user ta querendo pegar o bofe do outro vadia,insult,5.0,"['@user', 'ta', 'querendo', 'pegar', 'o', 'bofe', 'do', 'outro', 'vadia']","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
15055,tomara q a minha irmã tome bem no meio do cu dela,insult,5.0,"['tomara', 'q', 'a', 'minha', 'irmã', 'tome', 'bem', 'no', 'meio', 'do', 'cu', 'dela']","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
12569,esse é um grande filho da puta,obscene,5.0,"['esse', 'é', 'um', 'grande', 'filho', 'da', 'puta']","[0, 0, 0, 0, 1, 1, 1]"
11434,da vontade de ir mandar tomar no cu esses machos q fazem palhaçada na rua,obscene,5.0,"['da', 'vontade', 'de', 'ir', 'mandar', 'tomar', 'no', 'cu', 'esses', 'machos', 'q', 'fazem', 'palhaçada', 'na', 'rua']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
9440,Socando sem dó no cu da cadela e o @user segurando pra ela não mexer. Mais uma parte desse #canil que foi tesão demais. Fortalece no #RT pra postar as outras partes! 😈😈😈🍆 #gayfuck #canildodogão #sex #gaysp #bigdick #gay https://t.co/WenVwBFBVp,obscene,5.0,"['Socando', 'sem', 'dó', 'no', 'cu', 'da', 'cadela', 'e', 'o', '@user', 'segurando', 'pra', 'ela', 'não', 'mexer', '.', 'Mais', 'uma', 'parte', 'desse', '#', 'canil', 'que', 'foi', 'tesão', 'demais', '.', 'Fortalece', 'no', '#', 'RT', 'pra', 'postar', 'as', 'outras', 'partes', '!', '😈', '😈', '😈', '🍆', '#', 'gayfuck', '#', 'canildodogão', '#', 'sex', '#', 'gaysp', '#', 'bigdick', '#', 'gay', 'https://t.co/WenVwBFBVp']","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]"
16593,"gringas, eu vou pedir carinhosamente.. vão se fuder e parem de militar no meu perfil ta💜💜",insult,5.0,"['gringas', ',', 'eu', 'vou', 'pedir', 'carinhosamente', '..', 'vão', 'se', 'fuder', 'e', 'parem', 'de', 'militar', 'no', 'meu', 'perfil', 'ta', '💜', '💜']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11518,rt @user mc gw- 4:20 ela fuma makonha 4:30 ela senta no pau https://t.co/lhvhkjvpkl,obscene,5.0,"['rt', '@user', 'mc', 'gw-', '4:20', 'ela', 'fuma', 'makonha', '4:30', 'ela', 'senta', 'no', 'pau', 'https://t.co/lhvhkjvpkl']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
3426,"@user Cara vai procurar o que fazer, esse jornalzinho de merda é essa revista veja só serve pra limpar o cu, vc é uma vergonha pro Brasil...seu escroto",insult,5.0,"['@user', 'Cara', 'vai', 'procurar', 'o', 'que', 'fazer', ',', 'esse', 'jornalzinho', 'de', 'merda', 'é', 'essa', 'revista', 'veja', 'só', 'serve', 'pra', 'limpar', 'o', 'cu', ',', 'vc', 'é', 'uma', 'vergonha', 'pro', 'Brasil', '...', 'seu', 'escroto']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
16620,"@user Branco tem muito q se fuder mesmo, tu n vê um preto fazendo essas graças, cada vídeo de branco fazendo essas babaquices q eu vejo, sinto mais nojo de ser branca, só vergonha alheia da minha cor",insult,5.0,"['@user', 'Branco', 'tem', 'muito', 'q', 'se', 'fuder', 'mesmo', ',', 'tu', 'n', 'vê', 'um', 'preto', 'fazendo', 'essas', 'graças', ',', 'cada', 'vídeo', 'de', 'branco', 'fazendo', 'essas', 'babaquices', 'q', 'eu', 'vejo', ',', 'sinto', 'mais', 'nojo', 'de', 'ser', 'branca', ',', 'só', 'vergonha', 'alheia', 'da', 'minha', 'cor']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
16281,@user tá soltinha em puta,obscene,5.0,"['@user', 'tá', 'soltinha', 'em', 'puta']","[0, 0, 0, 0, 1]"
9017,"rt @user vsf qm da chupão, chupa o próprio pinto filha da puta",obscene,5.0,"['rt', '@user', 'vsf', 'qm', 'da', 'chupão', ',', 'chupa', 'o', 'próprio', 'pinto', 'filha', 'da', 'puta']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]"
3277,@user ato reparador para terroristas ??? ah vai se foder vai filho da puta chupeteiro de ladrao,insult,5.0,"['@user', 'ato', 'reparador', 'para', 'terroristas', '?', '?', '?', 'ah', 'vai', 'se', 'foder', 'vai', 'filho', 'da', 'puta', 'chupeteiro', 'de', 'ladrao']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12530,@user @user @user @user não quer ter filho da o cu então o filho da puta,obscene,5.0,"['@user', '@user', '@user', '@user', 'não', 'quer', 'ter', 'filho', 'da', 'o', 'cu', 'então', 'o', 'filho', 'da', 'puta']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
2014,putinha dois amantes https://t.co/mbvaul5j0v,insult,5.0,"['putinha', 'dois', 'amantes', 'https://t.co/mbvaul5j0v']","[1, 1, 0, 0]"
11537,"Papo reto memo, você q para a porra do seu carrinho no meio do corredor do mercado eu espero do fundo do meu coração que vc se foda muito seu pau no cu do caralho",obscene,5.0,"['Papo', 'reto', 'memo', ',', 'você', 'q', 'para', 'a', 'porra', 'do', 'seu', 'carrinho', 'no', 'meio', 'do', 'corredor', 'do', 'mercado', 'eu', 'espero', 'do', 'fundo', 'do', 'meu', 'coração', 'que', 'vc', 'se', 'foda', 'muito', 'seu', 'pau', 'no', 'cu', 'do', 'caralho']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12966,@user ei vai toma no teu cu myckaela,obscene,5.0,"['@user', 'ei', 'vai', 'toma', 'no', 'teu', 'cu', 'myckaela']","[0, 0, 1, 1, 1, 1, 1, 0]"
16047,@user putinha aguenta 3 😜,obscene,5.0,"['@user', 'putinha', 'aguenta', '3', '😜']","[0, 1, 1, 0, 0]"
11542,"primeiro, só pra te avisar tem 9 ali.

segundo vai tomar no cu.",obscene,5.0,"['primeiro', ',', 'só', 'pra', 'te', 'avisar', 'tem', '9', 'ali', '.', '\n\n', 'segundo', 'vai', 'tomar', 'no', 'cu', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
11567,"Acho que estou na fase mais feliz da minha vida, tacando o fodasse em tudo, vivendo do meu jeito bem humorado e pau no cu de quem não gostou, acho que só me falta uma morena pra completar tudo 😪",obscene,5.0,"['Acho', 'que', 'estou', 'na', 'fase', 'mais', 'feliz', 'da', 'minha', 'vida', ',', 'tacando', 'o', 'fodasse', 'em', 'tudo', ',', 'vivendo', 'do', 'meu', 'jeito', 'bem', 'humorado', 'e', 'pau', 'no', 'cu', 'de', 'quem', 'não', 'gostou', ',', 'acho', 'que', 'só', 'me', 'falta', 'uma', 'morena', 'pra', 'completar', 'tudo', '😪']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17317,@user vai vagabunda,insult,5.0,"['@user', 'vai', 'vagabunda']","[0, 0, 1]"
15984,putinha da dupla penetração kkkkkkkkk,obscene,5.0,"['putinha', 'da', 'dupla', 'penetração', 'kkkkkkkkk']","[1, 1, 1, 1, 0]"
15791,@user @user putinha aguenta 3,obscene,5.0,"['@user', '@user', 'putinha', 'aguenta', '3']","[0, 0, 1, 1, 0]"
521,"vi umas fotos antigas, bateu a maior saudade do viado do lukão",homophobia,5.0,"['vi', 'umas', 'fotos', 'antigas', ',', 'bateu', 'a', 'maior', 'saudade', 'do', 'viado', 'do', 'lukão']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
13147,"rt @user nem parece que é puta, hahahaha .  atendendo em sp até amanhã, whatsapp: 19989357547 https://t.co/cgtsu7h3tn",obscene,5.0,"['rt', '@user', 'nem', 'parece', 'que', 'é', 'puta', ',', 'hahahaha', '.', ' ', 'atendendo', 'em', 'sp', 'até', 'amanhã', ',', 'whatsapp', ':', '19989357547', 'https://t.co/cgtsu7h3tn']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4896,@user @user ditadura militar da buceta da tua m茫e,obscene,5.0,"['@user', '@user', 'ditadura', 'militar', 'da', 'buceta', 'da', 'tua', 'm茫e']","[0, 0, 0, 0, 1, 1, 1, 0, 1]"
16489,rt @user @user fala da suas favs sem por o pau do bts da boca nega 😍,obscene,5.0,"['rt', '@user', '@user', 'fala', 'da', 'suas', 'favs', 'sem', 'por', 'o', 'pau', 'do', 'bts', 'da', 'boca', 'nega', '😍']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]"
16520,"""prefiro o sorvete mesmo"" chupa teu sorvete então buceta, te perguntei nada",obscene,5.0,"['""', 'prefiro', 'o', 'sorvete', 'mesmo', '""', 'chupa', 'teu', 'sorvete', 'então', 'buceta', ',', 'te', 'perguntei', 'nada']","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
12250,"eu fico mais puta porque ontem EU deixei a cozinha inteira arrumada pra não ter problema, aí meu tio vem pra cá, suja todas as panelas e larga tudo sujo pela casa inteira e sou eu quem tem que arrumar? pau no cu dele",obscene,5.0,"['eu', 'fico', 'mais', 'puta', 'porque', 'ontem', 'EU', 'deixei', 'a', 'cozinha', 'inteira', 'arrumada', 'pra', 'não', 'ter', 'problema', ',', 'aí', 'meu', 'tio', 'vem', 'pra', 'cá', ',', 'suja', 'todas', 'as', 'panelas', 'e', 'larga', 'tudo', 'sujo', 'pela', 'casa', 'inteira', 'e', 'sou', 'eu', 'quem', 'tem', 'que', 'arrumar', '?', 'pau', 'no', 'cu', 'dele']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
12036,"Esses fãs de kpop devem ter no máximo uns 13 anos, vivem atacando todo mundo por nada, que fandom mais Chernobyl, já não basta eles ajudarem a alimentar aquela indústria tóxica da Coreia não? Kpop fãs = aberração",insult,5.0,"['Esses', 'fãs', 'de', 'kpop', 'devem', 'ter', 'no', 'máximo', 'uns', '13', 'anos', ',', 'vivem', 'atacando', 'todo', 'mundo', 'por', 'nada', ',', 'que', 'fandom', 'mais', 'Chernobyl', ',', 'já', 'não', 'basta', 'eles', 'ajudarem', 'a', 'alimentar', 'aquela', 'indústria', 'tóxica', 'da', 'Coreia', 'não', '?', 'Kpop', 'fãs', '=', 'aberração']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
18158,@user putinha goza litros,obscene,5.0,"['@user', 'putinha', 'goza', 'litros']","[0, 1, 1, 0]"
9686,enfia o teu palpite no cu inferno de pinto,obscene,5.0,"['enfia', 'o', 'teu', 'palpite', 'no', 'cu', 'inferno', 'de', 'pinto']","[1, 1, 0, 0, 1, 1, 1, 0, 0]"
11512,"amgs né kk ahan, toma é no cu tdo🌎",obscene,5.0,"['amgs', 'né', 'kk', 'ahan', ',', 'toma', 'é', 'no', 'cu', 'tdo', '🌎']","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]"
19952,"🔥Puto gritando e dando o rabo lisinho pro leiteiro negão pauzudo😻😈🔥

📸https://t.co/SAte7IXczn
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user
🔥@user https://t.co/e2B0CePvZs",obscene,5.0,"['🔥', 'Puto', 'gritando', 'e', 'dando', 'o', 'rabo', 'lisinho', 'pro', 'leiteiro', 'negão', 'pauzudo', '😻', '😈', '🔥', '\n\n', '📸', 'https://t.co/SAte7IXczn', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', '\n', '🔥', '@user', 'https://t.co/e2B0CePvZs']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
2243,"cê tá doido kkkkkk cadê o respeito cpt kkk mais puta é vc que não vem falar na nossa cara, piranhaaaaaaaaaaaaaa",insult,5.0,"['cê', 'tá', 'doido', 'kkkkkk', 'cadê', 'o', 'respeito', 'cpt', 'kkk', 'mais', 'puta', 'é', 'vc', 'que', 'não', 'vem', 'falar', 'na', 'nossa', 'cara', ',', 'piranhaaaaaaaaaaaaaa']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
10098,vai se fuder bicha burra do caraí que eu sou,obscene,5.0,"['vai', 'se', 'fuder', 'bicha', 'burra', 'do', 'caraí', 'que', 'eu', 'sou']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
11600,@user morre atropelado filho da puta,obscene,5.0,"['@user', 'morre', 'atropelado', 'filho', 'da', 'puta']","[0, 1, 1, 1, 1, 1]"
2238,"@user @user e tá fazendo o que aqui, gordo tetudo? procurando lanche pra aumentar essa pança nojenta sua?",insult,5.0,"['@user', '@user', 'e', 'tá', 'fazendo', 'o', 'que', 'aqui', ',', 'gordo', 'tetudo', '?', 'procurando', 'lanche', 'pra', 'aumentar', 'essa', 'pança', 'nojenta', 'sua', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
17535,"chego chegando
gozei no canto da tua boca
sua puta
vai chupa minha pica
desgraçaaaaaaaaaaaaaaaaaaa",obscene,5.0,"['chego', 'chegando', '\n', 'gozei', 'no', 'canto', 'da', 'tua', 'boca', '\n', 'sua', 'puta', '\n', 'vai', 'chupa', 'minha', 'pica', '\n', 'desgraçaaaaaaaaaaaaaaaaaaa']","[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
9854,@user meu pau na tua boca,obscene,5.0,"['@user', 'meu', 'pau', 'na', 'tua', 'boca']","[0, 1, 1, 1, 0, 1]"
12675,"um homem que eu nunca vi na vida me chamando de vadia ""protegido por deus"" cristão falso filho da puta https://t.co/dwpz867gjq",obscene,5.0,"['um', 'homem', 'que', 'eu', 'nunca', 'vi', 'na', 'vida', 'me', 'chamando', 'de', 'vadia', '""', 'protegido', 'por', 'deus', '""', 'cristão', 'falso', 'filho', 'da', 'puta', 'https://t.co/dwpz867gjq']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
3864,pode vimmmm o bande todo suas putinhas kkkkkkk,insult,5.0,"['pode', 'vimmmm', 'o', 'bande', 'todo', 'suas', 'putinhas', 'kkkkkkk']","[0, 0, 0, 0, 0, 0, 1, 0]"
3852,"@user Eu sou mais filho da puta do que todos os PETRALHAS, espuma de ódio Gregório Duvivier, o FASCISTA NAZISTA COMUNISTA PARASITA ESQUERDISTA ZÉ RUELISTA, BUNDISTA CORNISTA na TL do Pássaro Vermelho!!!
VTNC ZÉ ""BUCETA""!!!",insult,5.0,"['@user', 'Eu', 'sou', 'mais', 'filho', 'da', 'puta', 'do', 'que', 'todos', 'os', 'PETRALHAS', ',', 'espuma', 'de', 'ódio', 'Gregório', 'Duvivier', ',', 'o', 'FASCISTA', 'NAZISTA', 'COMUNISTA', 'PARASITA', 'ESQUERDISTA', 'ZÉ', 'RUELISTA', ',', 'BUNDISTA', 'CORNISTA', 'na', 'TL', 'do', 'Pássaro', 'Vermelho', '!', '!', '!', '\n', 'VTNC', 'ZÉ', '""', 'BUCETA', '""', '!', '!', '!']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]"
16343,"essa vaca não merece nada do que ele fez por ela. merece um lixo igual a ela, que faça oq ela fez com ele, sem noção!!",insult,5.0,"['essa', 'vaca', 'não', 'merece', 'nada', 'do', 'que', 'ele', 'fez', 'por', 'ela', '.', 'merece', 'um', 'lixo', 'igual', 'a', 'ela', ',', 'que', 'faça', 'oq', 'ela', 'fez', 'com', 'ele', ',', 'sem', 'noção', '!', '!']","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3842,@user ok estrume.. qual o crime? nenhum? então vai tomar no teu cu arrombado,insult,5.0,"['@user', 'ok', 'estrume', '..', 'qual', 'o', 'crime', '?', 'nenhum', '?', 'então', 'vai', 'tomar', 'no', 'teu', 'cu', 'arrombado']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
11511,@user pau no seu cu 🙏🏻,obscene,5.0,"['@user', 'pau', 'no', 'seu', 'cu', '🙏', '🏻']","[0, 1, 1, 1, 1, 0, 0]"
2244,se fode ai babaca,insult,5.0,"['se', 'fode', 'ai', 'babaca']","[1, 1, 1, 1]"
15699,vai tomar no cu. vocês são muito chatos!!!!!!!!!!!,insult,5.0,"['vai', 'tomar', 'no', 'cu', '.', 'vocês', 'são', 'muito', 'chatos', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!', '!']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9571,"rt @user tenho que parar com essa mania de achar que ""fulano"" é diferente. pq no final é o msm pau no cu igual todos os outros.🖕🏾",obscene,5.0,"['rt', '@user', 'tenho', 'que', 'parar', 'com', 'essa', 'mania', 'de', 'achar', 'que', '""', 'fulano', '""', 'é', 'diferente', '.', 'pq', 'no', 'final', 'é', 'o', 'msm', 'pau', 'no', 'cu', 'igual', 'todos', 'os', 'outros.', '🖕', '🏾']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
12376,"@user que desgraçado mano, sapoha tem que morrer &gt;:c",insult,5.0,"['@user', 'que', 'desgraçado', 'mano', ',', 'sapoha', 'tem', 'que', 'morrer', '&', 'gt;:c']","[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]"
